host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,accommodates,bathrooms_text,bedrooms,beds,price,has_availability,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,property_type_Entire,property_type_Other,property_type_Private,property_type_Room,property_type_Shared,Backyard,Baking sheet,Bathtub,Bed linens,Board games,Body soap,Books and reading material,Carbon monoxide alarm,Central heating,Cleaning products,Clothing storage: closet,Coffee Facilities,Coffee maker,Cooking basics,Crib,Dedicated workspace,Dining table,Dishes and silverware,Dishwasher,Dryer,Drying rack for clothing,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,First aid kit,Free parking on premises,Free street parking,Free washer – In unit,Freezer,Hangers,Heating,High chair,Host greets you,Hot water,Hot water kettle,Indoor fireplace,Iron,Kitchen,Laundromat nearby,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outdoor furniture,Oven,Pack ’n play/Travel crib,Paid parking off premises,Pets allowed,Private entrance,Refrigerator,Room-darkening shades,Self check-in,Shower gel,Single level home,Smoke alarm,Soap,Stove,TV,Toaster,Washer,WiFi,Wine glasses,reviews_pc1,availability_pc1,nights_pc1
2,1.0,0.13,0,1,1,3,1,0,Leith (Hermitage and Prospect Bank),6,1.0,3.0,3.0,2.0791812460476247,1,12,0,0,0,1,1,0,0,0.11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0.705815550222593,-2.28359441334365,1.0230571662049868
3,1.0,0.66,0,2,3,2,1,1,Stockbridge,2,1.5,1.0,1.0,2.0569048513364727,1,41,10,0,0,2,1,1,0,0.36,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-1.497755111692841,1.658075452031614,-2.5057563734974186
4,1.0,0.81,1,5,5,2,1,1,"Canongate, Southside and Dumbiedykes",4,2.0,2.0,2.0,2.1789769472931693,1,307,44,5,0,2,2,0,0,2.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,-0.19951531932412156,1.183570850452037,-1.5854690808621235
3,1.0,0.92,1,2,3,2,1,1,New Town West,2,1.5,1.0,1.0,2.2174839442139063,1,30,12,0,0,2,0,2,0,0.26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-1.927951189376449,2.5900305242077386,1.2849478207893108
4,1.0,0.99,1,9,13,2,1,1,Meadows and Southside,3,1.0,3.0,4.0,2.100370545117563,1,16,2,0,1,6,6,0,0,0.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,-0.8419603620785437,-1.1228115042802203,0.9037269257644099
2,1.0,0.91,1,1,1,2,1,1,Carrick Knowe,4,1.0,1.0,2.0,1.9777236052888478,1,123,12,0,0,1,1,0,0,1.07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,-1.528670947201655,-2.1157573116192845,-1.437479570200138
4,1.0,1.0,1,2,3,2,1,1,"Old Town, Princes Street and Leith Street",10,2.0,3.0,7.0,2.3541084391474008,1,121,26,3,1,2,2,0,0,1.05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,-1.1149427494847497,1.1895149111456698,1.07282005520801
4,1.0,1.0,1,12,13,2,1,1,New Town West,2,1.0,1.0,1.0,1.9637878273455553,1,258,37,1,1,10,10,0,0,2.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.03769088683004958,1.2658606837410191,0.6044498853798913
4,1.0,0.99,1,9,13,2,1,1,Meadows and Southside,4,1.0,3.0,4.0,2.161368002234975,1,176,50,5,0,6,6,0,0,1.53,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,-1.0140690266000467,-1.1228115042802203,0.9373681900910225
3,1.0,0.92,1,2,3,2,1,1,New Town West,2,1.5,1.0,2.0,2.130333768495006,1,116,43,3,0,2,0,2,0,1.06,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.9219082112067405,2.815051859920402,0.8472357838960647
4,1.0,0.99,1,9,13,2,1,1,Meadows and Southside,6,1.0,3.0,4.0,2.2600713879850747,1,403,33,0,0,6,6,0,0,3.54,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,-1.251091132370802,-1.040347477572435,0.917747624242642
2,1.0,0.63,0,1,1,2,1,1,Broughton South,2,1.0,1.0,1.0,1.8750612633917,1,57,6,0,0,1,0,1,0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,-1.290297133821648,-2.1678261964585066,-1.5706505344090138
4,1.0,1.0,1,2,2,2,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,2.0,1.9822712330395684,1,813,104,10,1,2,2,0,0,7.01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,-1.6880185164733492,-1.544802147732625,0.572305332691504
4,1.0,0.91,1,1,2,2,1,1,Broughton South,6,2.0,3.0,5.0,2.3010299956639813,1,95,19,1,0,1,1,0,0,0.91,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,-1.4993240055755166,0.3340603916124489,0.4300645966756792
4,1.0,1.0,0,8,8,2,1,1,Hillside and Calton Hill,8,3.5,3.0,6.0,2.4899584794248346,1,80,7,1,1,8,2,6,0,0.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0.9643343458088367,1.9580994620760406,-1.937030471122405
3,0.83,0.71,0,1,4,2,1,1,Willowbrae and Duddingston Village,2,1.5,1.0,1.0,1.7323937598229686,1,45,3,0,0,1,0,1,0,0.39,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0.44252158973262207,0.18680475116179274,-2.1284581169931633
4,1.0,0.99,1,2,4,2,1,1,Blackhall,4,1.0,2.0,3.0,1.954242509439325,1,74,34,0,0,1,1,0,0,0.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,-0.5479806813675205,0.6081679473482274,1.1319763160221206
3,1.0,0.71,0,1,1,2,1,1,Broughton South,3,1.0,1.0,2.0,1.9493900066449128,1,453,48,6,0,1,1,0,0,3.96,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,-1.2845235891365774,-1.1062933475192571,-2.2645799038730843
4,1.0,0.82,1,2,2,2,1,1,Comiston and Swanston,1,1.0,1.0,1.0,1.6989700043360187,1,31,0,0,0,2,0,2,0,0.27,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,-1.0143382626085617,-0.9266140365288712,1.0230571662049868
2,0.7,0.64,0,1,1,2,1,1,Portobello,3,1.0,2.0,2.0,2.03342375548695,1,67,16,1,0,1,1,0,0,0.69,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,2.1521570129710357,1.704550873207536,-1.7200844097444492
4,1.0,0.9,0,4,6,2,1,1,Deans Village,16,3.5,5.0,16.0,2.184691430817599,1,173,9,0,0,2,2,0,0,1.52,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,2.554467315734128,0.63460575987224,0.7611665116206642
4,1.0,0.97,1,25,31,3,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.173186268412274,1,216,25,6,0,21,21,0,0,1.89,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,-1.642050838282909,1.7231737691724176,-2.201360509139416
2,1.0,0.8,1,2,2,2,1,1,Bruntsfield,2,1.0,1.0,1.0,2.0530784434834195,1,368,31,3,0,1,0,1,0,3.23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-1.6961001981890749,0.013141450082092044,-2.285294088833072
1,0.0,0.38,0,3,4,2,1,1,Meadows and Southside,7,1.0,3.0,4.0,2.3010299956639813,1,10,0,0,0,3,3,0,0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.369561877670125,-2.577309341361291,1.2849478207893108
3,1.0,0.99,0,1,3,3,1,1,Polwarth,2,1.5,1.0,1.0,1.6020599913279623,1,323,40,0,0,1,0,1,0,2.82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0.005537584239471568,-2.633255041936079,0.43860454367160073
3,1.0,0.92,1,1,1,2,1,1,New Town West,2,1.0,1.0,1.0,2.146128035678238,1,159,30,4,0,1,1,0,0,1.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,-1.8923864126067962,3.0966381629146085,-1.9553425408087879
1,0.0,0.38,0,3,4,2,1,1,Meadows and Southside,5,1.0,3.0,3.0,2.255272505103306,1,10,0,0,0,3,3,0,0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.4854492803562,-2.3919892082073035,1.2849478207893108
4,1.0,0.96,0,1,1,2,1,1,Hillside and Calton Hill,4,1.0,1.0,1.0,2.0293837776852097,1,117,14,1,0,1,1,0,0,1.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,2.548546813709615,-1.321589696805266,1.2849478207893108
4,1.0,0.88,0,3,3,3,1,1,"Old Town, Princes Street and Leith Street",4,1.0,1.0,2.0,1.9867717342662448,1,204,53,3,0,3,3,0,0,1.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0.44247916964058204,-0.2371438076681814,-1.1626920918600254
2,0.7,0.73,0,1,1,2,1,1,"Inverleith, Goldenacre and Warriston",2,1.0,1.0,1.0,1.8129133566428555,1,106,10,0,0,1,0,1,0,0.93,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42101745472571406,2.1556058882574236,0.7611665116206642
4,1.0,0.98,0,2,2,3,1,1,"Old Town, Princes Street and Leith Street",4,1.0,3.0,3.0,2.2278867046136734,1,118,36,3,0,2,2,0,0,1.03,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,-0.33558094164733265,-1.4448917873932727,1.0230571662049868
4,1.0,0.86,1,1,1,2,1,1,"Canongate, Southside and Dumbiedykes",2,1.0,1.0,1.0,2.110589710299249,1,322,59,3,0,1,1,0,0,2.83,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,-0.9493373207051303,-0.9274439537094994,1.0230571662049868
4,1.0,1.0,0,2,5,3,1,1,Meadows and Southside,1,1.5,1.0,1.0,2.0,1,14,0,0,0,2,0,2,0,0.17,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,-1.2516404463684514,-0.4345943435914613,7.046542221644423
2,0.82,0.97,1,9,29,3,1,1,New Town West,6,1.0,2.0,3.0,2.404833716619938,1,279,58,1,0,4,4,0,0,2.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,-0.20554221640865394,2.5277986976667863,1.1588893274834107
4,0.8,0.98,0,9,14,2,1,1,Abbeyhill,7,2.0,3.0,5.0,2.1789769472931693,1,82,22,2,1,1,1,0,0,0.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1.5156380587029163,-2.0842878550459667,1.5622254329349758
4,1.0,0.99,0,5,8,2,1,1,"Old Town, Princes Street and Leith Street",6,1.0,3.0,4.0,2.1398790864012365,1,308,30,0,1,5,5,0,0,2.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.5566076321089252,-1.5679714517929053,-1.8506968941708635
3,1.0,0.9,1,4,7,3,1,1,Meadowbank and Abbeyhill North,4,2.0,3.0,3.0,2.0,1,282,23,0,0,2,2,0,0,2.51,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0.7508651297488401,-2.7381532305138077,-2.243865718913096
4,0.9,0.98,0,1,19,2,1,1,"Old Town, Princes Street and Leith Street",1,1.0,1.0,1.0,2.2041199826559246,1,334,18,0,0,1,0,1,0,2.94,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0.09161014444719756,-2.7381532305138077,0.43593581023537525
4,1.0,1.0,0,1,3,2,1,1,Broughton South,4,1.0,1.0,1.0,2.0969100130080562,1,210,65,5,1,1,1,0,0,2.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-1.744139540372071,-2.5061386822292957,0.5026773632204348
4,1.0,1.0,1,2,4,2,1,1,Broughton South,6,3.0,3.0,3.0,2.5352941200427703,1,165,22,1,1,2,2,0,0,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,-1.6813659199941444,1.6888572353704983,1.1521610746180881
4,1.0,1.0,0,4,4,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,2.0,2.0,2.27415784926368,1,149,17,2,1,4,4,0,0,2.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1.0305129261819903,2.6566850375949027,0.737857466363081
4,1.0,1.0,0,4,4,2,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,2.0,2.225309281725863,1,166,29,1,1,4,4,0,0,3.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,-1.5419069496387505,2.22365881462968,0.737857466363081
4,1.0,0.99,0,51,59,2,1,1,New Town East and Gayfield,6,4.0,3.0,3.0,2.5327543789924976,1,29,10,0,1,48,48,0,0,0.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,-0.9314311957883299,0.3104351652848986,-1.466828224360994
3,1.0,1.0,1,1,1,2,1,1,Newington and Dalkeith Road,2,1.0,1.0,1.0,1.8750612633917,1,320,34,1,0,1,1,0,0,2.84,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,-2.237754249566672,-1.6091028865219008,1.6694562472038628
4,1.0,1.0,1,1,1,3,1,1,"Old Town, Princes Street and Leith Street",2,1.0,1.0,1.0,2.3820170425748683,1,245,42,3,1,1,1,0,0,2.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,-1.3750931880670352,1.771605659346852,1.0230571662049868
4,1.0,1.0,1,6,6,2,1,1,"Old Town, Princes Street and Leith Street",4,2.0,2.0,2.0,2.1172712956557644,1,297,37,2,0,3,3,0,0,2.68,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0.08967681257352088,-0.5649859984080488,-1.5419387170504661
2,0.82,0.97,1,9,29,3,1,1,"Canongate, Southside and Dumbiedykes",6,1.0,2.0,5.0,2.4183012913197452,1,276,46,1,0,4,4,0,0,2.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0.10993234062077009,2.5297478603753527,1.1588893274834107
4,1.0,0.99,1,2,2,2,1,1,"Old Town, Princes Street and Leith Street",4,1.0,1.0,2.0,1.9242792860618816,1,449,76,6,1,1,1,0,0,4.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,-0.546902559367829,-1.4242455727368557,0.5308219333681524
4,1.0,1.0,0,1,1,2,1,1,"Canongate, Southside and Dumbiedykes",4,1.0,1.0,2.0,2.0043213737826426,1,581,82,2,1,1,1,0,0,5.2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,-0.10619578088267442,1.0021172235299567,0.8700856614377974
